date,year,month,month_name,day,day_of_week,day_of_week_num,week_of_year,is_weekend,is_holiday,weather,product,actual_demand,production,sales,waste,stockout,price,cost_per_unit,revenue,production_cost,waste_cost,profit,service_level,shelf_life_days
2024-07-06,2024,7,July,6,Saturday,5,27,True,False,Sunny,Croissant,40,53,40,13,0,3.5,1.2,140.0,63.6,15.6,76.4,100.0,1
2024-07-06,2024,7,July,6,Saturday,5,27,True,False,Sunny,Baguette,54,68,54,14,0,2.8,0.9,151.2,61.2,12.6,90.0,100.0,1
2024-07-06,2024,7,July,6,Saturday,5,27,True,False,Sunny,Sourdough,42,38,38,0,4,5.5,2.0,209.0,76.0,0.0,133.0,90.48,3
2024-07-06,2024,7,July,6,Saturday,5,27,True,False,Sunny,Sandwich,38,42,38,4,0,6.5,2.8,247.0,117.6,11.2,129.4,100.0,1
2024-07-06,2024,7,July,6,Saturday,5,27,True,False,Sunny,Donut,56,60,56,4,0,2.5,0.8,140.0,48.0,3.2,92.0,100.0,2
2024-07-06,2024,7,July,6,Saturday,5,27,True,False,Sunny,Muffin,42,45,42,3,0,3.2,1.1,134.4,49.5,3.3,84.9,100.0,2
2024-07-06,2024,7,July,6,Saturday,5,27,True,False,Sunny,Cinnamon_Roll,36,33,33,0,3,4.0,1.5,132.0,49.5,0.0,82.5,91.67,2
2024-07-07,2024,7,July,7,Sunday,6,27,True,False,Sunny,Croissant,37,49,37,12,0,3.5,1.2,129.5,58.8,14.4,70.7,100.0,1
2024-07-07,2024,7,July,7,Sunday,6,27,True,False,Sunny,Baguette,59,63,59,4,0,2.8,0.9,165.2,56.7,3.6,108.5,100.0,1
2024-07-07,2024,7,July,7,Sunday,6,27,True,False,Sunny,Sourdough,30,35,30,5,0,5.5,2.0,165.0,70.0,10.0,95.0,100.0,3
2024-07-07,2024,7,July,7,Sunday,6,27,True,False,Sunny,Sandwich,35,39,35,4,0,6.5,2.8,227.5,109.2,11.2,118.3,100.0,1
2024-07-07,2024,7,July,7,Sunday,6,27,True,False,Sunny,Donut,50,56,50,6,0,2.5,0.8,125.0,44.8,4.8,80.2,100.0,2
2024-07-07,2024,7,July,7,Sunday,6,27,True,False,Sunny,Muffin,45,42,42,0,3,3.2,1.1,134.4,46.2,0.0,88.2,93.33,2
2024-07-07,2024,7,July,7,Sunday,6,27,True,False,Sunny,Cinnamon_Roll,23,31,23,8,0,4.0,1.5,92.0,46.5,12.0,45.5,100.0,2
2024-07-08,2024,7,July,8,Monday,0,28,False,False,Cloudy,Croissant,30,28,28,0,2,3.5,1.2,98.0,33.6,0.0,64.4,93.33,1
2024-07-08,2024,7,July,8,Monday,0,28,False,False,Cloudy,Baguette,31,36,31,5,0,2.8,0.9,86.8,32.4,4.5,54.4,100.0,1
2024-07-08,2024,7,July,8,Monday,0,28,False,False,Cloudy,Sourdough,17,20,17,3,0,5.5,2.0,93.5,40.0,6.0,53.5,100.0,3
2024-07-08,2024,7,July,8,Monday,0,28,False,False,Cloudy,Sandwich,15,22,15,7,0,6.5,2.8,97.5,61.6,19.6,35.9,100.0,1
2024-07-08,2024,7,July,8,Monday,0,28,False,False,Cloudy,Donut,34,32,32,0,2,2.5,0.8,80.0,25.6,0.0,54.4,94.12,2
2024-07-08,2024,7,July,8,Monday,0,28,False,False,Cloudy,Muffin,26,24,24,0,2,3.2,1.1,76.8,26.4,0.0,50.4,92.31,2
2024-07-08,2024,7,July,8,Monday,0,28,False,False,Cloudy,Cinnamon_Roll,19,17,17,0,2,4.0,1.5,68.0,25.5,0.0,42.5,89.47,2
2024-07-09,2024,7,July,9,Tuesday,1,28,False,False,Rainy,Croissant,29,25,25,0,4,3.5,1.2,87.5,30.0,0.0,57.5,86.21,1
2024-07-09,2024,7,July,9,Tuesday,1,28,False,False,Rainy,Baguette,33,32,32,0,1,2.8,0.9,89.6,28.8,0.0,60.8,96.97,1
2024-07-09,2024,7,July,9,Tuesday,1,28,False,False,Rainy,Sourdough,15,18,15,3,0,5.5,2.0,82.5,36.0,6.0,46.5,100.0,3
2024-07-09,2024,7,July,9,Tuesday,1,28,False,False,Rainy,Sandwich,14,20,14,6,0,6.5,2.8,91.0,56.0,16.8,35.0,100.0,1
2024-07-09,2024,7,July,9,Tuesday,1,28,False,False,Rainy,Donut,29,28,28,0,1,2.5,0.8,70.0,22.4,0.0,47.6,96.55,2
2024-07-09,2024,7,July,9,Tuesday,1,28,False,False,Rainy,Muffin,14,21,14,7,0,3.2,1.1,44.8,23.1,7.7,21.7,100.0,2
2024-07-09,2024,7,July,9,Tuesday,1,28,False,False,Rainy,Cinnamon_Roll,14,15,14,1,0,4.0,1.5,56.0,22.5,1.5,33.5,100.0,2
2024-07-10,2024,7,July,10,Wednesday,2,28,False,False,Cloudy,Croissant,30,31,30,1,0,3.5,1.2,105.0,37.2,1.2,67.8,100.0,1
2024-07-10,2024,7,July,10,Wednesday,2,28,False,False,Cloudy,Baguette,43,40,40,0,3,2.8,0.9,112.0,36.0,0.0,76.0,93.02,1
2024-07-10,2024,7,July,10,Wednesday,2,28,False,False,Cloudy,Sourdough,22,22,22,0,0,5.5,2.0,121.0,44.0,0.0,77.0,100.0,3
2024-07-10,2024,7,July,10,Wednesday,2,28,False,False,Cloudy,Sandwich,32,25,25,0,7,6.5,2.8,162.5,70.0,0.0,92.5,78.12,1
2024-07-10,2024,7,July,10,Wednesday,2,28,False,False,Cloudy,Donut,24,35,24,11,0,2.5,0.8,60.0,28.0,8.8,32.0,100.0,2
2024-07-10,2024,7,July,10,Wednesday,2,28,False,False,Cloudy,Muffin,25,26,25,1,0,3.2,1.1,80.0,28.6,1.1,51.4,100.0,2
2024-07-10,2024,7,July,10,Wednesday,2,28,False,False,Cloudy,Cinnamon_Roll,18,19,18,1,0,4.0,1.5,72.0,28.5,1.5,43.5,100.0,2
2024-07-11,2024,7,July,11,Thursday,3,28,False,False,Sunny,Croissant,27,36,27,9,0,3.5,1.2,94.5,43.2,10.8,51.3,100.0,1
2024-07-11,2024,7,July,11,Thursday,3,28,False,False,Sunny,Baguette,42,46,42,4,0,2.8,0.9,117.6,41.4,3.6,76.2,100.0,1
2024-07-11,2024,7,July,11,Thursday,3,28,False,False,Sunny,Sourdough,18,25,18,7,0,5.5,2.0,99.0,50.0,14.0,49.0,100.0,3
2024-07-11,2024,7,July,11,Thursday,3,28,False,False,Sunny,Sandwich,29,29,29,0,0,6.5,2.8,188.5,81.2,0.0,107.3,100.0,1
2024-07-11,2024,7,July,11,Thursday,3,28,False,False,Sunny,Donut,43,41,41,0,2,2.5,0.8,102.5,32.8,0.0,69.7,95.35,2
2024-07-11,2024,7,July,11,Thursday,3,28,False,False,Sunny,Muffin,30,31,30,1,0,3.2,1.1,96.0,34.1,1.1,61.9,100.0,2
2024-07-11,2024,7,July,11,Thursday,3,28,False,False,Sunny,Cinnamon_Roll,20,22,20,2,0,4.0,1.5,80.0,33.0,3.0,47.0,100.0,2
2024-07-12,2024,7,July,12,Friday,4,28,False,False,Rainy,Croissant,28,32,28,4,0,3.5,1.2,98.0,38.4,4.8,59.6,100.0,1
2024-07-12,2024,7,July,12,Friday,4,28,False,False,Rainy,Baguette,41,41,41,0,0,2.8,0.9,114.8,36.9,0.0,77.9,100.0,1
2024-07-12,2024,7,July,12,Friday,4,28,False,False,Rainy,Sourdough,25,23,23,0,2,5.5,2.0,126.5,46.0,0.0,80.5,92.0,3
2024-07-12,2024,7,July,12,Friday,4,28,False,False,Rainy,Sandwich,26,25,25,0,1,6.5,2.8,162.5,70.0,0.0,92.5,96.15,1
2024-07-12,2024,7,July,12,Friday,4,28,False,False,Rainy,Donut,45,36,36,0,9,2.5,0.8,90.0,28.8,0.0,61.2,80.0,2
2024-07-12,2024,7,July,12,Friday,4,28,False,False,Rainy,Muffin,30,27,27,0,3,3.2,1.1,86.4,29.7,0.0,56.7,90.0,2
2024-07-12,2024,7,July,12,Friday,4,28,False,False,Rainy,Cinnamon_Roll,24,20,20,0,4,4.0,1.5,80.0,30.0,0.0,50.0,83.33,2
2024-07-13,2024,7,July,13,Saturday,5,28,True,False,Sunny,Croissant,30,53,30,23,0,3.5,1.2,105.0,63.6,27.6,41.4,100.0,1
2024-07-13,2024,7,July,13,Saturday,5,28,True,False,Sunny,Baguette,56,68,56,12,0,2.8,0.9,156.8,61.2,10.8,95.6,100.0,1
2024-07-13,2024,7,July,13,Saturday,5,28,True,False,Sunny,Sourdough,35,38,35,3,0,5.5,2.0,192.5,76.0,6.0,116.5,100.0,3
2024-07-13,2024,7,July,13,Saturday,5,28,True,False,Sunny,Sandwich,28,42,28,14,0,6.5,2.8,182.0,117.6,39.2,64.4,100.0,1
2024-07-13,2024,7,July,13,Saturday,5,28,True,False,Sunny,Donut,50,60,50,10,0,2.5,0.8,125.0,48.0,8.0,77.0,100.0,2
2024-07-13,2024,7,July,13,Saturday,5,28,True,False,Sunny,Muffin,34,45,34,11,0,3.2,1.1,108.8,49.5,12.1,59.3,100.0,2
2024-07-13,2024,7,July,13,Saturday,5,28,True,False,Sunny,Cinnamon_Roll,31,33,31,2,0,4.0,1.5,124.0,49.5,3.0,74.5,100.0,2
2024-07-14,2024,7,July,14,Sunday,6,28,True,False,Cloudy,Croissant,37,45,37,8,0,3.5,1.2,129.5,54.0,9.6,75.5,100.0,1
2024-07-14,2024,7,July,14,Sunday,6,28,True,False,Cloudy,Baguette,56,57,56,1,0,2.8,0.9,156.8,51.3,0.9,105.5,100.0,1
2024-07-14,2024,7,July,14,Sunday,6,28,True,False,Cloudy,Sourdough,29,32,29,3,0,5.5,2.0,159.5,64.0,6.0,95.5,100.0,3
2024-07-14,2024,7,July,14,Sunday,6,28,True,False,Cloudy,Sandwich,37,36,36,0,1,6.5,2.8,234.0,100.8,0.0,133.2,97.3,1
2024-07-14,2024,7,July,14,Sunday,6,28,True,False,Cloudy,Donut,39,51,39,12,0,2.5,0.8,97.5,40.8,9.6,56.7,100.0,2
2024-07-14,2024,7,July,14,Sunday,6,28,True,False,Cloudy,Muffin,34,38,34,4,0,3.2,1.1,108.8,41.8,4.4,67.0,100.0,2
2024-07-14,2024,7,July,14,Sunday,6,28,True,False,Cloudy,Cinnamon_Roll,29,28,28,0,1,4.0,1.5,112.0,42.0,0.0,70.0,96.55,2
2024-07-15,2024,7,July,15,Monday,0,29,False,False,Rainy,Croissant,23,23,23,0,0,3.5,1.2,80.5,27.6,0.0,52.9,100.0,1
2024-07-15,2024,7,July,15,Monday,0,29,False,False,Rainy,Baguette,26,30,26,4,0,2.8,0.9,72.8,27.0,3.6,45.8,100.0,1
2024-07-15,2024,7,July,15,Monday,0,29,False,False,Rainy,Sourdough,16,17,16,1,0,5.5,2.0,88.0,34.0,2.0,54.0,100.0,3
2024-07-15,2024,7,July,15,Monday,0,29,False,False,Rainy,Sandwich,16,19,16,3,0,6.5,2.8,104.0,53.2,8.4,50.8,100.0,1
2024-07-15,2024,7,July,15,Monday,0,29,False,False,Rainy,Donut,24,27,24,3,0,2.5,0.8,60.0,21.6,2.4,38.4,100.0,2
2024-07-15,2024,7,July,15,Monday,0,29,False,False,Rainy,Muffin,17,20,17,3,0,3.2,1.1,54.4,22.0,3.3,32.4,100.0,2
2024-07-15,2024,7,July,15,Monday,0,29,False,False,Rainy,Cinnamon_Roll,11,15,11,4,0,4.0,1.5,44.0,22.5,6.0,21.5,100.0,2
2024-07-16,2024,7,July,16,Tuesday,1,29,False,False,Rainy,Croissant,28,25,25,0,3,3.5,1.2,87.5,30.0,0.0,57.5,89.29,1
2024-07-16,2024,7,July,16,Tuesday,1,29,False,False,Rainy,Baguette,32,32,32,0,0,2.8,0.9,89.6,28.8,0.0,60.8,100.0,1
2024-07-16,2024,7,July,16,Tuesday,1,29,False,False,Rainy,Sourdough,15,18,15,3,0,5.5,2.0,82.5,36.0,6.0,46.5,100.0,3
2024-07-16,2024,7,July,16,Tuesday,1,29,False,False,Rainy,Sandwich,20,20,20,0,0,6.5,2.8,130.0,56.0,0.0,74.0,100.0,1
2024-07-16,2024,7,July,16,Tuesday,1,29,False,False,Rainy,Donut,23,28,23,5,0,2.5,0.8,57.5,22.4,4.0,35.1,100.0,2
2024-07-16,2024,7,July,16,Tuesday,1,29,False,False,Rainy,Muffin,23,21,21,0,2,3.2,1.1,67.2,23.1,0.0,44.1,91.3,2
2024-07-16,2024,7,July,16,Tuesday,1,29,False,False,Rainy,Cinnamon_Roll,11,15,11,4,0,4.0,1.5,44.0,22.5,6.0,21.5,100.0,2
2024-07-17,2024,7,July,17,Wednesday,2,29,False,False,Stormy,Croissant,24,21,21,0,3,3.5,1.2,73.5,25.2,0.0,48.3,87.5,1
2024-07-17,2024,7,July,17,Wednesday,2,29,False,False,Stormy,Baguette,23,28,23,5,0,2.8,0.9,64.4,25.2,4.5,39.2,100.0,1
2024-07-17,2024,7,July,17,Wednesday,2,29,False,False,Stormy,Sourdough,12,15,12,3,0,5.5,2.0,66.0,30.0,6.0,36.0,100.0,3
2024-07-17,2024,7,July,17,Wednesday,2,29,False,False,Stormy,Sandwich,19,17,17,0,2,6.5,2.8,110.5,47.6,0.0,62.9,89.47,1
2024-07-17,2024,7,July,17,Wednesday,2,29,False,False,Stormy,Donut,27,25,25,0,2,2.5,0.8,62.5,20.0,0.0,42.5,92.59,2
2024-07-17,2024,7,July,17,Wednesday,2,29,False,False,Stormy,Muffin,19,18,18,0,1,3.2,1.1,57.6,19.8,0.0,37.8,94.74,2
2024-07-17,2024,7,July,17,Wednesday,2,29,False,False,Stormy,Cinnamon_Roll,15,13,13,0,2,4.0,1.5,52.0,19.5,0.0,32.5,86.67,2
2024-07-18,2024,7,July,18,Thursday,3,29,False,False,Cloudy,Croissant,33,33,33,0,0,3.5,1.2,115.5,39.6,0.0,75.9,100.0,1
2024-07-18,2024,7,July,18,Thursday,3,29,False,False,Cloudy,Baguette,35,42,35,7,0,2.8,0.9,98.0,37.8,6.3,60.2,100.0,1
2024-07-18,2024,7,July,18,Thursday,3,29,False,False,Cloudy,Sourdough,20,23,20,3,0,5.5,2.0,110.0,46.0,6.0,64.0,100.0,3
2024-07-18,2024,7,July,18,Thursday,3,29,False,False,Cloudy,Sandwich,24,26,24,2,0,6.5,2.8,156.0,72.8,5.6,83.2,100.0,1
2024-07-18,2024,7,July,18,Thursday,3,29,False,False,Cloudy,Donut,41,37,37,0,4,2.5,0.8,92.5,29.6,0.0,62.9,90.24,2
2024-07-18,2024,7,July,18,Thursday,3,29,False,False,Cloudy,Muffin,25,28,25,3,0,3.2,1.1,80.0,30.8,3.3,49.2,100.0,2
2024-07-18,2024,7,July,18,Thursday,3,29,False,False,Cloudy,Cinnamon_Roll,18,20,18,2,0,4.0,1.5,72.0,30.0,3.0,42.0,100.0,2
2024-07-19,2024,7,July,19,Friday,4,29,False,False,Sunny,Croissant,50,41,41,0,9,3.5,1.2,143.5,49.2,0.0,94.3,82.0,1
2024-07-19,2024,7,July,19,Friday,4,29,False,False,Sunny,Baguette,43,53,43,10,0,2.8,0.9,120.4,47.7,9.0,72.7,100.0,1
2024-07-19,2024,7,July,19,Friday,4,29,False,False,Sunny,Sourdough,17,29,17,12,0,5.5,2.0,93.5,58.0,24.0,35.5,100.0,3
2024-07-19,2024,7,July,19,Friday,4,29,False,False,Sunny,Sandwich,32,33,32,1,0,6.5,2.8,208.0,92.4,2.8,115.6,100.0,1
2024-07-19,2024,7,July,19,Friday,4,29,False,False,Sunny,Donut,49,47,47,0,2,2.5,0.8,117.5,37.6,0.0,79.9,95.92,2
2024-07-19,2024,7,July,19,Friday,4,29,False,False,Sunny,Muffin,35,35,35,0,0,3.2,1.1,112.0,38.5,0.0,73.5,100.0,2
2024-07-19,2024,7,July,19,Friday,4,29,False,False,Sunny,Cinnamon_Roll,17,26,17,9,0,4.0,1.5,68.0,39.0,13.5,29.0,100.0,2
2024-07-20,2024,7,July,20,Saturday,5,29,True,False,Sunny,Croissant,48,53,48,5,0,3.5,1.2,168.0,63.6,6.0,104.4,100.0,1
2024-07-20,2024,7,July,20,Saturday,5,29,True,False,Sunny,Baguette,64,68,64,4,0,2.8,0.9,179.2,61.2,3.6,118.0,100.0,1
2024-07-20,2024,7,July,20,Saturday,5,29,True,False,Sunny,Sourdough,23,38,23,15,0,5.5,2.0,126.5,76.0,30.0,50.5,100.0,3
2024-07-20,2024,7,July,20,Saturday,5,29,True,False,Sunny,Sandwich,36,42,36,6,0,6.5,2.8,234.0,117.6,16.8,116.4,100.0,1
2024-07-20,2024,7,July,20,Saturday,5,29,True,False,Sunny,Donut,64,60,60,0,4,2.5,0.8,150.0,48.0,0.0,102.0,93.75,2
2024-07-20,2024,7,July,20,Saturday,5,29,True,False,Sunny,Muffin,49,45,45,0,4,3.2,1.1,144.0,49.5,0.0,94.5,91.84,2
2024-07-20,2024,7,July,20,Saturday,5,29,True,False,Sunny,Cinnamon_Roll,25,33,25,8,0,4.0,1.5,100.0,49.5,12.0,50.5,100.0,2
2024-07-21,2024,7,July,21,Sunday,6,29,True,False,Sunny,Croissant,51,49,49,0,2,3.5,1.2,171.5,58.8,0.0,112.7,96.08,1
2024-07-21,2024,7,July,21,Sunday,6,29,True,False,Sunny,Baguette,60,63,60,3,0,2.8,0.9,168.0,56.7,2.7,111.3,100.0,1
2024-07-21,2024,7,July,21,Sunday,6,29,True,False,Sunny,Sourdough,28,35,28,7,0,5.5,2.0,154.0,70.0,14.0,84.0,100.0,3
2024-07-21,2024,7,July,21,Sunday,6,29,True,False,Sunny,Sandwich,36,39,36,3,0,6.5,2.8,234.0,109.2,8.4,124.8,100.0,1
2024-07-21,2024,7,July,21,Sunday,6,29,True,False,Sunny,Donut,47,56,47,9,0,2.5,0.8,117.5,44.8,7.2,72.7,100.0,2
2024-07-21,2024,7,July,21,Sunday,6,29,True,False,Sunny,Muffin,28,42,28,14,0,3.2,1.1,89.6,46.2,15.4,43.4,100.0,2
2024-07-21,2024,7,July,21,Sunday,6,29,True,False,Sunny,Cinnamon_Roll,18,31,18,13,0,4.0,1.5,72.0,46.5,19.5,25.5,100.0,2
2024-07-22,2024,7,July,22,Monday,0,30,False,False,Sunny,Croissant,33,30,30,0,3,3.5,1.2,105.0,36.0,0.0,69.0,90.91,1
2024-07-22,2024,7,July,22,Monday,0,30,False,False,Sunny,Baguette,40,39,39,0,1,2.8,0.9,109.2,35.1,0.0,74.1,97.5,1
2024-07-22,2024,7,July,22,Monday,0,30,False,False,Sunny,Sourdough,19,22,19,3,0,5.5,2.0,104.5,44.0,6.0,60.5,100.0,3
2024-07-22,2024,7,July,22,Monday,0,30,False,False,Sunny,Sandwich,18,24,18,6,0,6.5,2.8,117.0,67.2,16.8,49.8,100.0,1
2024-07-22,2024,7,July,22,Monday,0,30,False,False,Sunny,Donut,35,35,35,0,0,2.5,0.8,87.5,28.0,0.0,59.5,100.0,2
2024-07-22,2024,7,July,22,Monday,0,30,False,False,Sunny,Muffin,19,26,19,7,0,3.2,1.1,60.8,28.6,7.7,32.2,100.0,2
2024-07-22,2024,7,July,22,Monday,0,30,False,False,Sunny,Cinnamon_Roll,17,19,17,2,0,4.0,1.5,68.0,28.5,3.0,39.5,100.0,2
2024-07-23,2024,7,July,23,Tuesday,1,30,False,False,Sunny,Croissant,36,32,32,0,4,3.5,1.2,112.0,38.4,0.0,73.6,88.89,1
2024-07-23,2024,7,July,23,Tuesday,1,30,False,False,Sunny,Baguette,34,42,34,8,0,2.8,0.9,95.2,37.8,7.2,57.4,100.0,1
2024-07-23,2024,7,July,23,Tuesday,1,30,False,False,Sunny,Sourdough,22,23,22,1,0,5.5,2.0,121.0,46.0,2.0,75.0,100.0,3
2024-07-23,2024,7,July,23,Tuesday,1,30,False,False,Sunny,Sandwich,26,26,26,0,0,6.5,2.8,169.0,72.8,0.0,96.2,100.0,1
2024-07-23,2024,7,July,23,Tuesday,1,30,False,False,Sunny,Donut,43,37,37,0,6,2.5,0.8,92.5,29.6,0.0,62.9,86.05,2
2024-07-23,2024,7,July,23,Tuesday,1,30,False,False,Sunny,Muffin,24,28,24,4,0,3.2,1.1,76.8,30.8,4.4,46.0,100.0,2
2024-07-23,2024,7,July,23,Tuesday,1,30,False,False,Sunny,Cinnamon_Roll,18,20,18,2,0,4.0,1.5,72.0,30.0,3.0,42.0,100.0,2
2024-07-24,2024,7,July,24,Wednesday,2,30,False,False,Sunny,Croissant,33,34,33,1,0,3.5,1.2,115.5,40.8,1.2,74.7,100.0,1
2024-07-24,2024,7,July,24,Wednesday,2,30,False,False,Sunny,Baguette,38,44,38,6,0,2.8,0.9,106.4,39.6,5.4,66.8,100.0,1
2024-07-24,2024,7,July,24,Wednesday,2,30,False,False,Sunny,Sourdough,23,24,23,1,0,5.5,2.0,126.5,48.0,2.0,78.5,100.0,3
2024-07-24,2024,7,July,24,Wednesday,2,30,False,False,Sunny,Sandwich,23,27,23,4,0,6.5,2.8,149.5,75.6,11.2,73.9,100.0,1
2024-07-24,2024,7,July,24,Wednesday,2,30,False,False,Sunny,Donut,34,39,34,5,0,2.5,0.8,85.0,31.2,4.0,53.8,100.0,2
2024-07-24,2024,7,July,24,Wednesday,2,30,False,False,Sunny,Muffin,32,29,29,0,3,3.2,1.1,92.8,31.9,0.0,60.9,90.62,2
2024-07-24,2024,7,July,24,Wednesday,2,30,False,False,Sunny,Cinnamon_Roll,24,21,21,0,3,4.0,1.5,84.0,31.5,0.0,52.5,87.5,2
2024-07-25,2024,7,July,25,Thursday,3,30,False,False,Sunny,Croissant,25,36,25,11,0,3.5,1.2,87.5,43.2,13.2,44.3,100.0,1
2024-07-25,2024,7,July,25,Thursday,3,30,False,False,Sunny,Baguette,52,46,46,0,6,2.8,0.9,128.8,41.4,0.0,87.4,88.46,1
2024-07-25,2024,7,July,25,Thursday,3,30,False,False,Sunny,Sourdough,31,25,25,0,6,5.5,2.0,137.5,50.0,0.0,87.5,80.65,3
2024-07-25,2024,7,July,25,Thursday,3,30,False,False,Sunny,Sandwich,31,29,29,0,2,6.5,2.8,188.5,81.2,0.0,107.3,93.55,1
2024-07-25,2024,7,July,25,Thursday,3,30,False,False,Sunny,Donut,46,41,41,0,5,2.5,0.8,102.5,32.8,0.0,69.7,89.13,2
2024-07-25,2024,7,July,25,Thursday,3,30,False,False,Sunny,Muffin,27,31,27,4,0,3.2,1.1,86.4,34.1,4.4,52.3,100.0,2
2024-07-25,2024,7,July,25,Thursday,3,30,False,False,Sunny,Cinnamon_Roll,18,22,18,4,0,4.0,1.5,72.0,33.0,6.0,39.0,100.0,2
2024-07-26,2024,7,July,26,Friday,4,30,False,False,Sunny,Croissant,42,41,41,0,1,3.5,1.2,143.5,49.2,0.0,94.3,97.62,1
2024-07-26,2024,7,July,26,Friday,4,30,False,False,Sunny,Baguette,45,53,45,8,0,2.8,0.9,126.0,47.7,7.2,78.3,100.0,1
2024-07-26,2024,7,July,26,Friday,4,30,False,False,Sunny,Sourdough,23,29,23,6,0,5.5,2.0,126.5,58.0,12.0,68.5,100.0,3
2024-07-26,2024,7,July,26,Friday,4,30,False,False,Sunny,Sandwich,34,33,33,0,1,6.5,2.8,214.5,92.4,0.0,122.1,97.06,1
2024-07-26,2024,7,July,26,Friday,4,30,False,False,Sunny,Donut,58,47,47,0,11,2.5,0.8,117.5,37.6,0.0,79.9,81.03,2
2024-07-26,2024,7,July,26,Friday,4,30,False,False,Sunny,Muffin,40,35,35,0,5,3.2,1.1,112.0,38.5,0.0,73.5,87.5,2
2024-07-26,2024,7,July,26,Friday,4,30,False,False,Sunny,Cinnamon_Roll,27,26,26,0,1,4.0,1.5,104.0,39.0,0.0,65.0,96.3,2
2024-07-27,2024,7,July,27,Saturday,5,30,True,False,Rainy,Croissant,42,41,41,0,1,3.5,1.2,143.5,49.2,0.0,94.3,97.62,1
2024-07-27,2024,7,July,27,Saturday,5,30,True,False,Rainy,Baguette,44,53,44,9,0,2.8,0.9,123.2,47.7,8.1,75.5,100.0,1
2024-07-27,2024,7,July,27,Saturday,5,30,True,False,Rainy,Sourdough,29,29,29,0,0,5.5,2.0,159.5,58.0,0.0,101.5,100.0,3
2024-07-27,2024,7,July,27,Saturday,5,30,True,False,Rainy,Sandwich,23,32,23,9,0,6.5,2.8,149.5,89.6,25.2,59.9,100.0,1
2024-07-27,2024,7,July,27,Saturday,5,30,True,False,Rainy,Donut,49,47,47,0,2,2.5,0.8,117.5,37.6,0.0,79.9,95.92,2
2024-07-27,2024,7,July,27,Saturday,5,30,True,False,Rainy,Muffin,26,35,26,9,0,3.2,1.1,83.2,38.5,9.9,44.7,100.0,2
2024-07-27,2024,7,July,27,Saturday,5,30,True,False,Rainy,Cinnamon_Roll,24,25,24,1,0,4.0,1.5,96.0,37.5,1.5,58.5,100.0,2
2024-07-28,2024,7,July,28,Sunday,6,30,True,False,Cloudy,Croissant,37,45,37,8,0,3.5,1.2,129.5,54.0,9.6,75.5,100.0,1
2024-07-28,2024,7,July,28,Sunday,6,30,True,False,Cloudy,Baguette,47,57,47,10,0,2.8,0.9,131.6,51.3,9.0,80.3,100.0,1
2024-07-28,2024,7,July,28,Sunday,6,30,True,False,Cloudy,Sourdough,33,32,32,0,1,5.5,2.0,176.0,64.0,0.0,112.0,96.97,3
2024-07-28,2024,7,July,28,Sunday,6,30,True,False,Cloudy,Sandwich,32,36,32,4,0,6.5,2.8,208.0,100.8,11.2,107.2,100.0,1
2024-07-28,2024,7,July,28,Sunday,6,30,True,False,Cloudy,Donut,43,51,43,8,0,2.5,0.8,107.5,40.8,6.4,66.7,100.0,2
2024-07-28,2024,7,July,28,Sunday,6,30,True,False,Cloudy,Muffin,33,38,33,5,0,3.2,1.1,105.6,41.8,5.5,63.8,100.0,2
2024-07-28,2024,7,July,28,Sunday,6,30,True,False,Cloudy,Cinnamon_Roll,25,28,25,3,0,4.0,1.5,100.0,42.0,4.5,58.0,100.0,2
2024-07-29,2024,7,July,29,Monday,0,31,False,False,Rainy,Croissant,28,23,23,0,5,3.5,1.2,80.5,27.6,0.0,52.9,82.14,1
2024-07-29,2024,7,July,29,Monday,0,31,False,False,Rainy,Baguette,30,30,30,0,0,2.8,0.9,84.0,27.0,0.0,57.0,100.0,1
2024-07-29,2024,7,July,29,Monday,0,31,False,False,Rainy,Sourdough,13,17,13,4,0,5.5,2.0,71.5,34.0,8.0,37.5,100.0,3
2024-07-29,2024,7,July,29,Monday,0,31,False,False,Rainy,Sandwich,16,19,16,3,0,6.5,2.8,104.0,53.2,8.4,50.8,100.0,1
2024-07-29,2024,7,July,29,Monday,0,31,False,False,Rainy,Donut,24,27,24,3,0,2.5,0.8,60.0,21.6,2.4,38.4,100.0,2
2024-07-29,2024,7,July,29,Monday,0,31,False,False,Rainy,Muffin,22,20,20,0,2,3.2,1.1,64.0,22.0,0.0,42.0,90.91,2
2024-07-29,2024,7,July,29,Monday,0,31,False,False,Rainy,Cinnamon_Roll,17,15,15,0,2,4.0,1.5,60.0,22.5,0.0,37.5,88.24,2
2024-07-30,2024,7,July,30,Tuesday,1,31,False,False,Cloudy,Croissant,26,29,26,3,0,3.5,1.2,91.0,34.8,3.6,56.2,100.0,1
2024-07-30,2024,7,July,30,Tuesday,1,31,False,False,Cloudy,Baguette,26,38,26,12,0,2.8,0.9,72.8,34.2,10.8,38.6,100.0,1
2024-07-30,2024,7,July,30,Tuesday,1,31,False,False,Cloudy,Sourdough,20,21,20,1,0,5.5,2.0,110.0,42.0,2.0,68.0,100.0,3
2024-07-30,2024,7,July,30,Tuesday,1,31,False,False,Cloudy,Sandwich,22,23,22,1,0,6.5,2.8,143.0,64.4,2.8,78.6,100.0,1
2024-07-30,2024,7,July,30,Tuesday,1,31,False,False,Cloudy,Donut,27,34,27,7,0,2.5,0.8,67.5,27.2,5.6,40.3,100.0,2
